component,layer,position,mem,cp,diff,mem_perc,cp_perc,diff_perc,mem_std,cp_std,mem_idx,cp_idx
resid_post,9,3,0.0009323326521553099,0.00019640265963971615,0.0007359299925155938,-79.1978988647461,-98.50061798095703,-108.54043579101562,0.002372635994106531,0.0038433175068348646,905.8153076171875,9181.044921875
resid_post,9,4,0.0030226605013012886,0.00032425683457404375,0.0026984037831425667,-32.55874252319336,-97.5245590209961,-131.31484985351562,0.011109423823654652,0.0017832176527008414,856.2446899414062,4531.0361328125
resid_post,9,5,0.04145457223057747,0.0008824932156130672,0.04057207703590393,824.9297485351562,-93.26286315917969,-570.8369750976562,0.03195067122578621,0.0015943495091050863,2074.87939453125,3193.786865234375
resid_post,9,6,0.0005746152019128203,0.002709205262362957,-0.002134590409696102,-87.17924499511719,-79.31735229492188,-75.22817993164062,0.012234075926244259,0.0036302802618592978,2487.474609375,52.32175827026367
resid_post,9,7,0.00046476576244458556,0.000510627229232341,-4.586144132190384e-05,-89.63019561767578,-96.10176086425781,-99.46778106689453,0.0006171594141051173,0.0007538695936091244,963.5321044921875,1040.4903564453125
resid_post,9,8,4.75568522233516e-05,2.4576755095040426e-05,2.298009530932177e-05,-98.93891143798828,-99.81237030029297,-100.26668548583984,0.0011592474766075611,0.00022800453007221222,24.219392776489258,39.50627899169922
resid_post,9,9,0.0013486116658896208,0.00011200206790817901,0.001236609648913145,-69.90992736816406,-99.14495849609375,-114.35079193115234,0.015582721680402756,0.001739975530654192,1743.052978515625,8427.9814453125
resid_post,9,10,0.0014686478534713387,0.0001347620418528095,0.0013338858261704445,-67.23169708251953,-98.97119903564453,-115.47967529296875,0.01635686680674553,0.0021299731452018023,4392.20556640625,9352.0126953125
resid_post,9,11,0.0002935093070846051,0.00038075551856309175,-8.724624785827473e-05,-93.45125579833984,-97.09323120117188,-98.98751068115234,0.0010305995820090175,0.010056767612695694,2145.2255859375,5575.04541015625
resid_post,9,12,0.00044892600271850824,0.0005373754538595676,-8.844944386510178e-05,-89.9836196899414,-95.89755249023438,-98.97354888916016,0.003306382102891803,0.0025001380126923323,2387.131103515625,3476.592041015625
resid_post,9,13,0.007573193404823542,0.1773318201303482,-0.1697586178779602,68.97223663330078,1253.7890625,1870.0406494140625,0.011786645278334618,0.19805803894996643,37.78482437133789,0.08109193295240402
resid_post,10,0,2.3802338546374813e-05,1.5393230569316074e-05,8.409107067564037e-06,-99.77910614013672,-99.96977996826172,-100.02093505859375,0.0001639830879867077,5.594284812104888e-05,16836.744140625,18592.732421875
resid_post,10,1,0.01560804434120655,0.0002715252048801631,0.015336520969867706,44.84406280517578,-99.467041015625,-138.17840576171875,0.022796042263507843,0.001031773048453033,4319.21630859375,12563.513671875
resid_post,10,2,0.01181518193334341,0.00014451867900788784,0.011670662090182304,9.645956993103027,-99.7163314819336,-129.05270385742188,0.035940706729888916,0.0009146531810984015,1775.7747802734375,9597.9013671875
resid_post,10,3,0.006468594074249268,0.000771096209064126,0.005697497632354498,-39.970863342285156,-98.48645782470703,-114.1832275390625,0.0185374915599823,0.01818048767745495,672.1406860351562,9001.7255859375
resid_post,10,4,0.021765584126114845,0.0009211323340423405,0.02084445394575596,101.98658752441406,-98.19195556640625,-151.88973999023438,0.057492341846227646,0.0036920977290719748,561.219482421875,4400.794921875
resid_post,10,5,0.04145457223057747,0.0008824932156130672,0.04057207703590393,284.7021789550781,-98.26780700683594,-200.99928283691406,0.03195067122578621,0.0015943495091050863,2074.87939453125,3193.786865234375
resid_post,10,6,0.0018429832998663187,0.00837472639977932,-0.006531744264066219,-82.8969497680664,-83.56169891357422,-83.74000549316406,0.023879408836364746,0.014389527961611748,1097.646728515625,45.44961929321289
resid_post,10,7,0.005806021858006716,0.0055711097083985806,0.00023491255706176162,-46.119590759277344,-89.06476593017578,-100.58478546142578,0.010043238289654255,0.009862259030342102,328.68316650390625,428.5941467285156
resid_post,10,8,0.0002994692767970264,0.00018137037113774568,0.00011809887655545026,-97.22089385986328,-99.64400482177734,-100.29399871826172,0.009097960777580738,0.0012500331504270434,12.181158065795898,20.00533676147461
resid_post,10,9,0.004700234159827232,0.00023098821111489087,0.0044692461378872395,-56.38140106201172,-99.5466079711914,-111.12564086914062,0.04390796646475792,0.002019076608121395,1118.2293701171875,6595.876953125
resid_post,10,10,0.004693078808486462,0.000353299081325531,0.004339779727160931,-56.44780731201172,-99.30652618408203,-110.80335235595703,0.0394565723836422,0.008628114126622677,2526.743896484375,7978.59423828125
resid_post,10,11,0.0019416289869695902,0.001369195175357163,0.0005724336369894445,-81.98151397705078,-97.3124771118164,-101.42499542236328,0.004494247492402792,0.028577003628015518,978.14892578125,3509.0322265625
resid_post,10,12,0.0031415242701768875,0.004286611918359995,-0.0011450875317677855,-70.84636688232422,-91.5860366821289,-97.14944458007812,0.014019696041941643,0.014934908598661423,751.9513549804688,1342.1876220703125
resid_post,10,13,0.03129986673593521,0.6898763179779053,-0.6585764288902283,190.46560668945312,1254.1214599609375,1539.4462890625,0.05191470682621002,0.2618620991706848,15.114412307739258,0.07075471431016922
resid_post,11,0,2.2695034203934483e-05,1.540429911983665e-05,7.2907346293504816e-06,-99.84310913085938,-99.97113037109375,-100.01875305175781,0.00020004354882985353,9.248140850104392e-05,21546.92578125,22594.3984375
resid_post,11,1,0.0026466608978807926,5.166191476746462e-05,0.00259499903768301,-81.7038345336914,-99.90315246582031,-106.67479705810547,0.004186907783150673,0.0003774616925511509,5446.0146484375,15119.71875
resid_post,11,2,0.0007558680954389274,3.346633820910938e-05,0.0007224017754197121,-94.77474212646484,-99.937255859375,-101.85814666748047,0.004898741841316223,0.000460289214970544,2650.4970703125,12389.62109375
resid_post,11,3,0.0033218697644770145,0.0005346080288290977,0.002787261502817273,-77.03617095947266,-98.99778747558594,-107.16934204101562,0.014377865009009838,0.016450857743620872,756.2349243164062,9938.7685546875
resid_post,11,4,0.02086509019136429,0.0006504494813270867,0.020214639604091644,44.2387809753418,-98.78063201904297,-151.99566650390625,0.04615715891122818,0.0022332819644361734,420.58172607421875,4291.02783203125
resid_post,11,5,0.04145457223057747,0.0008824932156130672,0.04057207703590393,186.57229614257812,-98.34563446044922,-204.358642578125,0.03195067122578621,0.0015943495091050863,2074.87939453125,3193.786865234375
resid_post,11,6,0.002659653080627322,0.005974398925900459,-0.0033147460781037807,-81.614013671875,-88.8000717163086,-91.47388458251953,0.02611992135643959,0.009864723309874535,422.86199951171875,78.516357421875
resid_post,11,7,0.028169887140393257,0.015922538936138153,0.01224734727293253,94.73628997802734,-70.15076446533203,-131.5023651123047,0.044040385633707047,0.027023496106266975,269.94921875,376.9400939941406
resid_post,11,8,0.000527439930010587,0.0004603404668159783,6.709949957439676e-05,-96.35385131835938,-99.13701629638672,-100.17259216308594,0.01047069113701582,0.0037140443455427885,6.803338050842285,11.46951961517334
resid_post,11,9,0.008497118949890137,0.0005461051478050649,0.007951013743877411,-41.26005935668945,-98.97623443603516,-120.45143127441406,0.05118470638990402,0.00630356278270483,1280.20263671875,5383.68505859375
resid_post,11,10,0.006034123245626688,0.00044398606405593455,0.005590137559920549,-58.286563873291016,-99.16767883300781,-114.37882995605469,0.04893527179956436,0.00830963347107172,2661.440185546875,7719.7158203125
resid_post,11,11,0.003960710950195789,0.0015375949442386627,0.002423115773126483,-72.61990356445312,-97.11754608154297,-106.2326889038086,0.007409251760691404,0.029289718717336655,498.79034423828125,2213.219970703125
resid_post,11,12,0.014531144872307777,0.009127859957516193,0.005403285846114159,0.45269936323165894,-82.888427734375,-113.89822387695312,0.029060419648885727,0.025089846923947334,346.7369384765625,679.5760498046875
resid_post,11,13,0.06907237321138382,0.7106240391731262,-0.6415515542030334,377.4920654296875,1232.17333984375,1550.185302734375,0.09956464916467667,0.2652328610420227,7.257426738739014,0.12193898111581802
